Customer ID,Recency,Frequency,Monetary,Cluster
46742,532,2,9006,1
46743,488,5,12040,0
46744,105,4,9086,2
46745,79,9,23612,3
46746,506,4,12272,0
46747,151,5,12697,0
46748,31,5,9088,0
46749,193,3,8367,2
46750,324,6,6165,0
46751,15,5,11389,0
46752,187,4,14492,0
46753,93,3,14299,0
46754,286,3,7822,2
46755,371,3,11539,2
46756,164,4,5471,2
46757,92,9,25020,3
46758,148,5,11094,0
46759,495,3,4773,2
46760,196,3,9474,2
46761,790,6,16783,0
46762,69,4,13177,0
46763,224,2,3231,2
46764,431,6,20495,3
46765,19,4,14036,0
46766,807,2,4748,1
46767,252,3,4822,2
46768,540,1,4229,1
46769,564,5,14024,0
46770,221,8,20230,3
46771,782,3,7821,1
46772,382,3,9707,2
46773,89,6,7561,0
46774,183,3,13735,0
46775,734,2,5888,1
46776,27,2,6944,2
46777,120,3,7849,2
46778,5,8,24472,3
46779,3,4,5700,2
46780,156,4,6772,2
46781,50,2,1942,2
46782,455,3,9964,2
46784,944,2,5224,1
46785,733,6,9726,1
46786,252,2,4851,2
46787,14,3,9147,2
46788,772,4,13524,1
46789,257,4,13754,0
46790,2,3,9008,2
46791,237,3,10629,2
46792,233,2,5313,2
46793,244,3,10216,2
46796,172,6,14967,0
46797,267,3,7359,2
46798,985,3,7718,1
46799,52,8,22161,3
46800,15,5,11840,0
46801,979,3,11309,1
46803,282,6,16633,0
46804,93,3,6841,2
46805,7,8,18345,3
46806,320,2,6023,2
46807,106,5,14013,0
46808,870,2,1628,1
46809,117,3,5436,2
46810,53,9,21846,3
46811,167,5,14580,0
46812,5,3,12420,0
46813,1325,1,4192,1
46814,429,4,8622,2
46815,198,8,31881,3
46816,92,1,4002,2
46817,339,5,12661,0
46818,188,5,14386,0
46819,643,3,8154,1
46820,38,4,10726,0
46821,461,3,9668,2
46822,666,2,4678,1
46823,554,6,13386,0
46824,438,4,12007,0
46825,498,6,17425,0
46826,114,5,11222,0
46827,1153,1,4539,1
46828,287,3,8243,2
46829,35,3,7145,2
46830,180,6,15034,0
46831,283,4,8284,2
46832,589,4,8330,1
46833,386,8,21510,3
46835,161,3,7825,2
46836,362,2,5093,2
46837,200,3,7141,2
46838,242,4,9985,0
46839,203,4,6304,2
46840,84,3,8479,2
46841,73,1,2368,2
46842,792,4,8854,1
46843,1029,1,1346,1
46844,231,6,19253,3
46845,172,4,7427,2
46846,81,8,24367,3
46847,368,6,18029,3
46848,328,6,12508,0
46849,227,3,10530,2
46850,437,3,11715,2
46851,69,5,12518,0
46852,97,5,14121,0
46853,515,3,1731,1
46854,309,5,9143,0
46855,175,4,8965,2
46856,584,4,9050,1
46857,38,5,15726,0
46858,384,3,9106,2
46859,1085,1,3822,1
46861,58,7,26595,3
46862,266,2,7299,2
46863,294,4,10906,0
46864,131,4,6147,2
46865,44,6,21190,3
46866,521,4,8531,2
46867,619,2,3405,1
46868,715,3,9822,1
46869,377,6,19786,3
46870,213,3,7679,2
46871,369,5,11190,0
46872,285,1,242,2
46873,62,7,15873,3
46874,8,7,20015,3
46875,143,3,5718,2
46876,323,2,6340,2
46877,97,1,5055,2
46878,254,3,12082,2
46879,100,6,18149,3
46880,18,8,16538,3
46881,355,5,17142,0
46882,983,1,4129,1
46883,814,1,861,1
46884,4,7,15354,3
46885,291,6,16340,0
46886,96,5,9499,0
46887,90,5,8774,0
46888,549,3,6280,1
46889,281,1,2162,2
46890,66,6,14304,0
46892,8,5,13019,0
46893,239,4,5911,2
46894,51,5,18620,0
46895,72,5,14405,0
46896,308,2,5517,2
46897,542,2,6429,1
46898,234,7,19490,3
46899,19,5,20595,3
46900,152,6,20316,3
46901,31,7,22705,3
46902,793,2,5679,1
46903,232,5,13977,0
46904,36,6,9228,0
46905,542,3,10153,1
46906,36,7,21297,3
46907,348,5,9222,0
46908,117,6,12074,0
46909,12,6,12688,0
46910,618,3,5573,1
46911,539,3,8619,1
46912,21,7,24050,3
46913,521,2,6139,1
46914,123,3,11784,2
46915,557,2,8182,1
46916,9,4,17474,0
46917,683,2,8655,1
46918,80,3,10211,2
46919,477,5,10755,0
46920,894,3,6819,1
46921,473,3,13066,0
46922,868,1,1907,1
46923,57,6,9391,0
46924,180,2,6293,2
46925,141,4,12349,0
46926,800,2,5861,1
46927,118,4,4954,2
46928,413,4,9869,0
46929,138,6,15601,0
46930,146,2,4637,2
46931,834,1,4965,1
46932,230,8,17226,3
46933,254,1,3556,2
46934,1044,2,6818,1
46935,115,7,22767,3
46936,80,5,8458,0
46937,673,1,4515,1
46938,101,3,7224,2
46939,254,5,13729,0
46940,204,4,11643,0
46941,1207,1,3966,1
46942,38,5,18249,0
46943,341,5,15683,0
46944,1032,6,17937,1
46945,329,4,10868,0
46946,77,10,24426,3
46947,407,3,9527,2
46948,409,7,17494,3
46949,360,2,4557,2
46950,59,6,16369,0
46951,484,3,12938,0
46952,249,6,22654,3
46953,646,6,13445,0
46954,338,3,10458,2
46955,44,7,13976,3
46956,111,4,7416,2
46957,467,3,7237,2
46958,565,1,358,1
46959,801,5,14818,1
46960,10,5,16565,0
46961,203,5,12796,0
46962,298,5,16343,0
46963,77,7,21708,3
46964,214,3,5723,2
46965,42,7,19673,3
46966,461,5,10645,0
46967,908,3,14750,1
46968,349,1,2196,2
46969,527,3,7042,1
46970,401,3,9003,2
46971,94,5,13158,0
46972,182,7,13049,0
46973,216,6,17513,3
46974,976,2,5785,1
46975,89,8,20576,3
46976,38,4,15157,0
46977,184,6,15575,0
46978,256,6,15375,0
46979,532,3,11412,2
46980,295,2,6160,2
46981,197,5,11673,0
46982,720,4,11177,1
46983,996,2,5577,1
46985,27,4,8196,2
46986,449,4,13284,0
46987,466,3,2683,2
46988,177,5,13497,0
46989,32,4,13712,0
46990,156,4,3032,2
46991,729,3,8109,1
46992,135,5,19154,0
46993,202,3,8881,2
46994,12,5,9762,0
46995,37,6,10380,0
46996,115,4,13339,0
46997,150,4,13342,0
46998,858,3,13737,1
46999,252,5,11885,0
47000,41,4,9232,0
47001,1139,1,915,1
47002,7,6,20257,3
47003,618,4,8744,1
47004,38,6,11839,0
47005,434,5,7669,0
47006,1303,2,6247,1
47007,23,2,4052,2
47009,1080,1,4573,1
47010,177,5,12877,0
47011,421,2,4319,2
47012,90,3,4949,2
47013,279,2,5363,2
47014,389,5,16890,0
47015,51,3,10903,2
47016,606,2,6427,1
47017,438,5,9150,0
47018,81,3,12307,0
47019,192,4,11086,0
47020,1089,2,4354,1
47021,465,3,9178,2
47022,1014,3,8101,1
47023,145,8,32989,3
47024,398,7,24422,3
47025,1000,2,7292,1
47026,309,7,18605,3
47027,46,8,20204,3
47028,380,2,3209,2
47029,678,1,815,1
47030,90,4,9131,2
47031,226,4,11633,0
47032,225,9,26362,3
47033,270,1,1926,2
47034,583,5,11400,0
47035,757,3,5909,1
47036,225,4,9958,0
47037,467,5,18951,0
47038,186,4,10315,0
47040,330,8,21205,3
47041,67,3,10495,2
47042,295,5,14525,0
47044,342,7,19327,3
47045,1189,1,3623,1
47046,86,3,3552,2
47047,295,7,20932,3
47048,123,5,16680,0
47049,132,6,17921,3
47050,18,3,8435,2
47051,1061,2,1885,1
47052,271,3,6522,2
47053,24,3,11955,2
47055,121,6,17685,3
47056,38,5,12105,0
47057,129,3,12591,0
47058,620,5,15032,0
47059,68,5,15910,0
47060,90,5,16598,0
47061,728,4,12256,1
47062,14,5,10410,0
47063,104,2,5945,2
47064,17,4,12149,0
47065,44,3,6401,2
47066,751,3,8904,1
47067,115,3,9016,2
47068,117,2,5432,2
47069,891,4,12070,1
47070,818,2,5031,1
47071,476,3,6106,2
47072,29,3,5523,2
47073,363,6,15168,0
47074,191,2,7152,2
47075,279,4,10724,0
47076,388,6,12010,0
47078,113,4,11027,0
47079,330,3,5055,2
47080,337,2,4893,2
47081,849,2,2972,1
47082,321,2,4212,2
47083,113,5,15593,0
47084,92,5,14661,0
47085,430,3,10454,2
47086,185,3,9425,2
47087,537,2,3157,1
47088,551,2,5689,1
47089,111,5,15217,0
47090,375,4,14350,0
47091,943,3,12525,1
47092,24,7,16370,3
47093,238,5,13572,0
47094,365,2,5172,2
47095,31,4,12136,0
47096,135,2,5581,2
47097,216,4,9855,0
47099,5,4,6547,2
47100,140,7,20084,3
47101,760,3,10946,1
47102,338,5,14807,0
47103,289,5,8149,0
47104,12,10,22024,3
47105,212,4,11538,0
47106,155,4,5999,2
47107,657,2,3117,1
47108,556,3,9549,1
47109,318,3,7404,2
47110,502,4,13046,0
47111,773,5,17211,0
47112,290,2,4805,2
47113,425,5,18665,0
47114,899,3,8545,1
47115,141,5,13800,0
47116,242,6,14150,0
47117,376,3,6624,2
47118,36,3,6651,2
47119,46,4,11495,0
47120,505,4,6693,2
47121,214,1,2774,2
47122,104,5,13739,0
47123,164,2,7395,2
47124,198,3,5144,2
47125,301,1,4374,2
47126,39,6,14091,0
47127,141,6,21644,3
47128,469,5,7814,0
47129,108,9,25512,3
47130,343,2,4992,2
47131,148,2,2024,2
47132,167,4,12943,0
47134,167,9,26370,3
47135,194,3,4674,2
47136,164,7,25459,3
47137,32,6,12732,0
47138,101,3,10681,2
47139,434,2,4625,2
47140,164,4,13250,0
47141,293,7,22836,3
47142,19,4,9671,0
47143,278,5,12778,0
47144,788,3,11881,1
47145,397,4,13048,0
47146,796,3,7300,1
47147,176,6,11338,0
47148,212,6,7542,0
47149,644,4,10833,1
47150,254,6,18960,3
47151,597,3,6611,1
47152,17,2,7021,2
47153,927,2,7726,1
47154,420,5,12709,0
47155,208,6,18832,3
47156,562,5,16149,0
47157,448,3,5190,2
47158,61,2,5867,2
47159,227,4,12782,0
47160,15,4,6355,2
47161,267,4,8887,2
47162,220,4,6622,2
47163,225,3,9004,2
47164,274,3,11281,2
47165,296,8,26014,3
47166,200,4,13087,0
47167,68,2,7015,2
47168,45,3,5887,2
47169,66,5,10280,0
47170,3,8,21715,3
47171,207,4,15368,0
47172,327,3,6598,2
47173,463,3,7905,2
47174,287,5,6533,0
47175,33,5,12407,0
47176,238,3,10781,2
47177,30,2,7197,2
47178,22,3,2683,2
47179,250,3,9923,2
47180,188,7,19598,3
47181,57,5,15320,0
47182,54,5,17281,0
47183,28,1,5099,2
47184,251,2,5454,2
47185,309,4,8729,2
47186,152,6,13816,0
47187,26,5,13620,0
47188,11,6,10782,0
47189,315,5,13280,0
47190,248,4,9622,0
47191,72,11,27605,3
47192,82,3,5897,2
47193,301,4,11373,0
47194,88,4,11554,0
47195,213,3,3867,2
47196,277,7,20279,3
47197,42,2,2626,2
47198,30,3,11268,2
47199,208,8,20170,3
47200,1,2,4823,2
47201,316,1,3163,2
47202,302,2,6355,2
47203,525,4,11411,0
47204,83,2,2008,2
47205,100,4,12798,0
47206,689,6,17689,0
47207,75,6,19922,3
47208,37,3,9646,2
47209,35,9,20509,3
47210,137,4,13201,0
47211,215,5,6795,0
47212,364,4,15423,0
47213,128,4,9673,0
47214,151,2,4416,2
47215,54,4,8143,2
47216,44,5,15370,0
47217,296,3,5824,2
47218,997,1,2677,1
47219,241,1,1371,2
47220,229,4,13792,0
47221,312,4,11254,0
47222,424,7,24764,3
47223,36,4,7850,2
47224,281,3,5854,2
47225,97,5,12583,0
47226,604,2,8898,1
47227,759,3,8133,1
47228,286,4,14263,0
47229,450,2,4232,2
47230,156,6,14188,0
47231,343,3,7384,2
47232,722,1,3965,1
47233,188,2,7038,2
47234,54,5,12888,0
47235,467,4,10936,0
47236,64,4,10027,0
47237,340,5,14133,0
47238,399,4,12964,0
47239,31,3,7646,2
47240,123,7,15410,3
47241,490,2,1798,2
47242,135,4,15871,0
47243,535,1,1594,1
47244,134,3,9879,2
47246,144,3,9382,2
47247,61,4,11400,0
47248,37,6,21001,3
47249,326,2,2116,2
47250,207,5,20670,3
47251,107,6,13498,0
47252,1194,1,4029,1
47253,252,5,11116,0
47255,153,6,20207,3
47256,236,1,880,2
47257,307,2,7851,2
47258,3,6,13846,0
47259,756,3,7274,1
47260,220,5,17107,0
47261,48,2,5184,2
47262,303,3,8278,2
47263,355,3,7819,2
47264,537,3,8467,1
47265,446,3,7040,2
47266,537,5,15866,0
47267,853,3,8725,1
47268,474,2,9860,2
47269,609,4,12488,0
47270,149,3,10273,2
47271,15,3,11242,2
47272,279,3,9954,2
47273,406,3,6485,2
47274,1105,3,6435,1
47275,7,6,16712,3
47276,145,3,8436,2
47277,1124,2,5118,1
47278,141,7,15471,3
47279,495,4,5748,2
47280,80,1,3625,2
47281,322,4,17418,0
47282,383,6,15985,0
47283,182,2,3107,2
47284,308,9,26854,3
47285,77,6,15207,0
47286,542,6,13160,0
47287,624,4,12553,0
47288,800,2,6499,1
47289,394,6,17173,0
47290,195,3,13129,0
47291,477,1,2047,2
47292,278,2,3188,2
47293,399,7,19134,3
47294,647,4,6186,1
47295,495,3,3198,2
47296,1071,2,4810,1
47297,472,6,18529,3
47298,44,4,10721,0
47299,187,5,11747,0
47300,407,6,12241,0
47301,89,10,27240,3
47302,38,5,14208,0
47303,484,3,10325,2
47304,838,5,14336,1
47305,725,2,2778,1
47306,23,6,10912,0
47307,407,2,5029,2
47308,126,3,8546,2
47309,327,3,6230,2
47310,1,6,20348,3
47311,898,3,15017,1
47312,171,2,5882,2
47313,786,3,6710,1
47314,35,6,11331,0
47315,672,2,1477,1
47316,338,3,6633,2
47317,636,1,2826,1
47318,488,2,7943,2
47319,69,4,9842,0
47320,1251,2,3207,1
47321,325,3,5369,2
47322,146,3,13131,0
47323,745,6,17665,0
47324,192,4,12734,0
47325,1057,2,2856,1
47326,38,4,14575,0
47327,54,7,21443,3
47328,81,8,23732,3
47329,169,5,17417,0
47330,714,2,9943,1
47331,120,7,20044,3
47332,184,5,13256,0
47333,200,4,7021,2
47334,172,6,20179,3
47335,422,5,13748,0
47336,103,4,11398,0
47337,207,2,6378,2
47338,179,4,10096,0
47339,419,3,10384,2
47340,89,6,18644,3
47341,224,3,10473,2
47342,157,2,7161,2
47343,133,6,16388,0
47344,42,4,8532,2
47345,10,6,17499,3
47346,843,3,8650,1
47347,140,7,20798,3
47348,264,2,9561,2
47349,76,7,18680,3
47350,601,1,808,1
47351,513,2,5299,1
47352,268,2,6357,2
47353,955,1,3861,1
47354,124,5,18387,0
47355,3,5,12530,0
47356,71,1,2963,2
47357,1115,2,2825,1
47358,37,5,10621,0
47359,279,8,22320,3
47360,359,4,8293,2
47361,44,10,19809,3
47362,266,5,10148,0
47363,712,1,1808,1
47364,49,2,6018,2
47365,984,2,4796,1
47366,219,4,11701,0
47367,45,8,15702,3
47368,23,6,15590,0
47369,983,2,7252,1
47370,54,5,14898,0
47371,456,6,14807,0
47372,280,5,11190,0
47373,740,2,7039,1
47374,172,6,21218,3
47375,315,5,15549,0
47377,224,5,13870,0
47378,56,4,9373,0
47379,119,3,12006,2
47380,600,7,21005,3
47381,269,5,9398,0
47382,5,2,6578,2
47383,7,4,5797,2
47384,44,6,19411,3
47385,340,3,6621,2
47386,50,3,9197,2
47387,1103,3,14072,1
47388,123,4,9418,0
47389,238,1,2344,2
47390,155,6,13352,0
47391,162,4,11082,0
47392,306,2,4631,2
47393,371,6,17496,0
47394,113,3,11134,2
47395,378,3,10926,2
47396,369,2,3005,2
47397,172,5,14616,0
47398,339,6,15217,0
47399,647,4,9916,1
47400,385,6,18205,3
47401,479,4,10741,0
47402,361,1,466,2
47403,305,2,4691,2
47404,25,5,16128,0
47405,846,3,2223,1
47406,255,3,12602,0
47407,681,1,4884,1
47408,567,3,4354,1
47409,440,3,6609,2
47410,1215,3,13177,1
47411,79,6,13181,0
47412,1074,2,6561,1
47413,39,6,8309,0
47414,1074,1,5012,1
47415,13,2,6101,2
47416,124,5,12867,0
47417,295,2,9571,2
47418,186,3,3843,2
47419,192,3,6791,2
47420,894,2,4534,1
47421,618,6,17381,0
47422,12,5,9021,0
47423,231,7,19736,3
47424,35,7,13604,0
47425,64,3,8062,2
47426,429,6,15373,0
47427,19,6,17377,3
47428,171,3,9433,2
47429,87,6,18326,3
47430,228,7,21204,3
47431,327,3,9667,2
47432,487,7,18814,3
47433,543,3,5475,1
47434,128,5,8021,0
47435,517,7,18129,3
47436,124,5,13974,0
47437,893,1,400,1
47438,128,4,7541,2
47439,49,3,4509,2
47440,191,4,11674,0
47441,64,4,9999,0
47442,165,3,7634,2
47443,813,1,2451,1
47444,182,3,1566,2
47445,938,3,8891,1
47446,556,4,8578,1
47447,155,6,19370,3
47448,1142,1,1672,1
47449,1321,1,3120,1
47450,182,4,13681,0
47451,94,3,8293,2
47452,25,6,17803,3
47453,99,10,31793,3
47454,302,4,5136,2
47455,626,2,5567,1
47456,207,5,12763,0
47457,380,4,13429,0
47458,246,4,9623,0
47459,15,2,9103,2
47460,163,7,21982,3
47461,262,5,15109,0
47462,66,5,13043,0
47463,259,2,6196,2
47464,164,7,15562,3
47465,24,8,22183,3
47466,2,7,17560,3
47467,200,4,8697,2
47468,529,3,4927,1
47469,4,4,9632,0
47470,160,4,9380,0
47471,254,5,18208,0
47472,169,2,4927,2
47473,1093,2,6194,1
47474,31,6,12368,0
47475,758,3,10476,1
47476,365,6,19590,3
47477,88,5,10031,0
47478,101,4,13396,0
47479,30,6,16837,3
47480,400,5,7878,0
47481,33,4,11650,0
47482,8,4,13475,0
47483,292,7,21017,3
47484,112,3,8167,2
47485,458,2,6191,2
47486,420,3,9915,2
47487,195,6,14550,0
47488,325,2,5968,2
47489,882,3,6120,1
47490,195,3,13288,0
47491,189,4,10420,0
47492,315,5,16611,0
47493,557,4,10749,0
47494,805,4,8942,1
47496,383,3,11333,2
47497,461,3,9610,2
47498,815,3,10714,1
47499,426,4,10089,0
47500,427,3,5846,2
47501,456,2,7249,2
47502,791,3,9434,1
47503,481,1,4158,2
47504,381,5,22359,3
47505,523,2,6072,1
47506,297,4,10484,0
47507,122,2,7057,2
47508,45,6,22995,3
47509,25,5,17565,0
47510,163,5,13347,0
47512,431,2,5996,2
47513,28,5,13728,0
47515,77,3,6690,2
47516,528,4,6218,2
47517,649,2,2741,1
47518,566,3,9897,1
47519,340,7,15384,3
47520,469,5,11711,0
47521,459,3,4569,2
47522,124,5,11878,0
47523,342,4,9875,0
47524,372,2,4151,2
47525,174,2,6096,2
47526,711,3,4617,1
47527,274,8,15363,3
47528,117,5,18055,0
47529,112,7,16166,3
47530,41,4,7519,2
47531,220,6,22871,3
47532,57,4,4926,2
47533,93,2,7758,2
47534,67,5,14842,0
47535,73,5,13443,0
47536,148,6,18150,3
47537,101,3,3499,2
47538,134,4,7190,2
47539,168,3,10737,2
47540,147,6,15416,0
47541,94,7,13648,0
47542,158,4,15121,0
47543,90,6,18900,3
47544,1003,2,3519,1
47545,108,3,6950,2
47546,23,5,11835,0
47547,186,3,10891,2
47548,479,8,19148,3
47549,267,2,1133,2
47550,878,5,10182,1
47551,508,2,5206,1
47552,102,4,8931,2
47553,245,3,12276,2
47554,55,4,9412,0
47555,1034,1,5151,1
47556,1010,2,8654,1
47557,166,3,9781,2
47558,725,4,15792,1
47559,57,4,9738,0
47560,201,5,9823,0
47561,549,3,6936,1
47562,121,5,12675,0
47563,495,2,5821,2
47564,348,4,11956,0
47565,15,7,15567,3
47566,117,4,11978,0
47567,234,6,20666,3
47568,48,5,14220,0
47569,41,3,13436,0
47570,657,1,1369,1
47571,147,4,7479,2
47572,27,3,8271,2
47573,142,8,31024,3
47574,332,6,12083,0
47575,12,4,9524,0
47576,139,3,8019,2
47577,1120,1,4365,1
47578,105,6,18740,3
47579,2,3,6448,2
47580,59,7,18467,3
47581,1317,2,3884,1
47582,97,4,8356,2
47583,92,4,11476,0
47584,62,4,12900,0
47585,181,3,5607,2
47586,516,5,9607,0
47587,620,6,16483,0
47588,492,5,10692,0
47589,202,5,13392,0
47590,353,4,7810,2
47591,181,4,12559,0
47592,338,6,15958,0
47593,316,4,10143,0
47594,282,6,16827,0
47595,1072,4,12044,1
47596,489,5,11722,0
47597,101,7,18017,3
47598,380,6,16183,0
47599,371,3,8509,2
47600,611,2,8928,1
47601,123,4,8122,2
47602,525,5,11832,0
47603,167,4,10524,0
47604,155,5,12008,0
47605,323,10,30047,3
47606,504,5,17232,0
47607,197,7,16430,3
47608,106,2,974,2
47609,33,4,16963,0
47610,138,1,609,2
47611,139,3,8777,2
47612,218,2,8674,2
47613,95,2,7384,2
47614,44,2,5349,2
47615,361,1,3056,2
47616,499,1,2987,1
47617,52,5,19337,0
47618,22,4,6403,2
47619,262,4,9263,2
47620,45,5,13118,0
47621,202,6,13710,0
47622,128,6,13139,0
47623,1014,2,5237,1
47624,527,2,7830,1
47625,99,7,19008,3
47626,168,10,30751,3
47627,436,2,5872,2
47628,108,7,19490,3
47629,32,8,14713,3
47630,90,6,17631,3
47631,157,2,2733,2
47632,476,6,16117,0
47633,1100,1,3623,1
47634,21,3,7092,2
47635,126,2,8719,2
47636,889,4,7137,1
47637,15,5,16765,0
47638,563,5,13919,0
47639,733,2,5520,1
47640,22,4,6074,2
47642,81,6,20019,3
47643,353,4,9241,2
47644,143,2,7107,2
47645,651,2,7372,1
47646,761,4,15365,1
47647,338,7,21762,3
47648,21,3,12252,0
47649,573,2,7197,1
47650,263,4,11012,0
47651,375,6,16140,0
47652,51,6,5671,0
47653,16,4,15422,0
47654,682,1,1756,1
47655,22,5,14698,0
47656,24,5,12790,0
47657,751,4,9404,1
47658,1,5,12165,0
47659,133,3,8793,2
47660,592,7,17778,3
47661,290,7,21867,3
47662,250,2,4378,2
47663,675,3,9385,1
47664,223,4,15232,0
47665,101,4,15538,0
47666,437,2,4974,2
47667,254,3,11350,2
47668,667,3,9645,1
47669,60,5,12521,0
47670,576,4,13729,0
47671,592,2,7074,1
47672,504,1,842,1
47673,23,5,14631,0
47674,37,6,12238,0
47675,41,6,24607,3
47676,335,2,7441,2
47678,89,9,21654,3
47679,307,5,13272,0
47680,899,2,1960,1
47681,75,3,7694,2
47682,433,4,14965,0
47683,365,4,8563,2
47684,64,9,20913,3
47685,14,6,15719,0
47686,56,6,13073,0
47687,594,3,7952,1
47688,148,5,10392,0
47689,138,6,16571,0
47690,121,5,15948,0
47691,79,3,3642,2
47692,172,7,16049,3
47693,108,3,7517,2
47694,118,3,8937,2
47695,768,2,3286,1
47696,44,6,19941,3
47697,507,4,14138,0
47698,94,3,5177,2
47699,720,2,2271,1
47700,856,3,6515,1
47701,40,6,17092,3
47702,16,3,10723,2
47703,135,3,12563,0
47704,480,3,7888,2
47705,6,2,6881,2
47706,63,2,7001,2
47707,264,5,12951,0
47708,9,6,11874,0
47709,70,4,15028,0
47710,568,3,6070,1
47711,4,3,4891,2
47712,196,6,16095,0
47713,390,3,9500,2
47714,499,3,7308,2
47715,70,4,7788,2
47716,480,4,6500,2
47717,9,3,9507,2
47718,74,4,8663,2
47719,750,3,11926,1
47720,157,6,17806,3
47721,439,2,6996,2
47722,249,5,14931,0
47723,139,1,927,2
47724,449,3,10977,2
47725,462,5,13051,0
47726,27,8,21881,3
47727,333,3,5615,2
47728,957,1,2528,1
47729,112,5,18007,0
47730,50,3,8913,2
47731,394,5,12085,0
47732,391,5,15277,0
47733,307,6,15905,0
47734,650,3,8847,1
47735,854,1,3490,1
47736,266,2,2469,2
47737,554,6,8137,0
47738,432,3,10377,2
47739,69,3,5910,2
47740,605,4,11782,0
47741,157,6,15744,0
47742,12,4,10068,0
47743,19,5,14304,0
47744,28,6,11356,0
47745,304,2,8802,2
47746,169,6,13770,0
47747,13,6,16438,0
47748,160,4,11472,0
47749,91,7,23533,3
47750,2,5,16068,0
47751,187,7,19549,3
47752,75,7,18205,3
47753,5,8,26630,3
47754,447,5,15153,0
47755,187,5,13482,0
47756,162,5,7556,0
47757,862,4,11902,1
47758,139,5,16915,0
47759,295,7,18983,3
47760,768,4,8452,1
47761,444,5,9920,0
47762,14,6,20966,3
47763,324,2,4789,2
47764,85,5,11212,0
47765,186,8,16427,3
47766,47,2,4601,2
47767,379,6,18218,3
47768,124,4,12324,0
47769,462,6,13654,0
47770,123,8,24851,3
47771,242,3,7151,2
47772,973,1,2081,1
47773,1110,1,1558,1
47774,1285,1,2331,1
47775,230,3,9295,2
47776,499,4,12010,0
47777,146,5,12268,0
47778,1205,1,3768,1
47779,240,4,15090,0
47780,184,6,19098,3
47781,155,6,15113,0
47782,411,3,12357,2
47783,19,2,6224,2
47784,732,2,6212,1
47785,355,3,12942,0
47786,1247,2,5589,1
47787,573,6,15501,0
47788,157,3,7749,2
47789,446,4,14912,0
47790,322,3,7013,2
47791,289,5,14818,0
47792,548,4,9306,1
47793,46,5,20305,3
47794,672,2,5370,1
47795,263,3,5057,2
47796,181,3,3160,2
47797,381,2,7923,2
47798,115,3,2781,2
47799,1113,1,4476,1
47800,413,5,18050,0
47801,440,4,13117,0
47802,176,7,11467,0
47803,95,4,15868,0
47804,64,6,14571,0
47805,164,4,11541,0
47806,400,3,7799,2
47807,33,6,22541,3
47808,296,6,19620,3
47809,220,1,1780,2
47810,22,2,3280,2
47811,532,5,16681,0
47812,188,8,22353,3
47813,125,5,17950,0
47814,495,2,9077,2
47815,123,4,4305,2
47816,51,5,12441,0
47817,507,3,10104,2
47818,368,3,3166,2
47819,638,4,12395,1
47820,363,2,4365,2
47821,402,2,3588,2
47822,341,3,13174,0
47823,480,5,16377,0
47824,365,2,5739,2
47825,35,2,1848,2
47826,437,3,7368,2
47827,5,8,21258,3
47828,255,3,10357,2
47830,153,4,10015,0
47831,390,5,9685,0
47832,29,5,12697,0
47833,122,3,6838,2
47834,797,2,5647,1
47835,206,5,11863,0
47836,351,3,11238,2
47837,129,5,17415,0
47838,103,4,16858,0
47839,400,3,7708,2
47840,458,4,11290,0
47841,721,2,2656,1
47842,608,4,7720,1
47843,66,4,12337,0
47844,360,2,3676,2
47845,66,1,4651,2
47846,329,3,10333,2
47847,130,3,6129,2
47848,38,6,20328,3
47849,442,3,13363,0
47850,544,4,10845,0
47851,838,3,8584,1
47852,444,3,4159,2
47853,403,2,4711,2
47854,87,2,4905,2
47855,135,6,19603,3
47856,18,7,20915,3
47857,66,5,16995,0
47858,502,3,10770,2
47859,1027,4,11474,1
47860,300,4,12253,0
47861,158,4,12285,0
47862,356,5,20980,3
47863,258,4,13357,0
47864,4,5,7882,0
47865,323,4,13103,0
47866,85,7,21037,3
47867,784,6,18469,0
47868,615,5,13383,0
47869,156,5,10447,0
47870,32,1,585,2
47871,970,2,2121,1
47872,784,1,3055,1
47873,705,5,9563,1
47874,542,3,11547,1
47875,57,5,12264,0
47876,189,2,6274,2
47877,31,6,10220,0
47878,318,6,7837,0
47879,51,2,5357,2
47880,661,2,6003,1
47881,311,7,17970,3
47882,30,5,15884,0
47883,40,7,11469,0
47884,30,3,11970,2
47885,215,3,8981,2
47887,301,3,14239,0
47888,522,3,10932,2
47889,97,6,16851,0
47890,397,2,8130,2
47891,934,1,3315,1
47893,221,5,20349,0
47894,80,7,17175,3
47895,26,8,21908,3
47896,466,1,4124,2
47897,371,4,11340,0
47898,94,7,13562,0
47899,526,3,7375,2
47900,31,6,18982,3
47901,75,2,6403,2
47902,297,5,16020,0
47903,372,2,3777,2
47904,607,3,11382,1
47905,134,3,11229,2
47906,133,4,10756,0
47907,224,1,5076,2
47908,1001,4,16472,1
47909,7,6,19547,3
47910,288,5,15077,0
47911,80,3,12070,2
47912,51,10,29924,3
47913,216,3,11425,2
47914,467,5,15557,0
47915,927,3,5587,1
47917,223,5,12564,0
47918,259,4,17488,0
47919,717,2,3775,1
47920,887,2,3038,1
47921,802,3,10233,1
47922,123,1,2728,2
47923,772,4,11110,1
47924,374,3,7940,2
47925,38,10,37180,3
47926,447,1,411,2
47927,269,3,11844,2
47928,141,6,14428,0
47929,248,1,538,2
47930,266,3,8202,2
